vertex,c3_baseline_x,c3_baseline_y,c3_baseline_z,c3_deformed_x,c3_deformed_y,c3_deformed_z,c5_deformed_x,c5_deformed_y,c5_deformed_z,c3_c5_error
1361,0.74096995,0.31590843,0.00305375,0.73223413,0.33861392,-0.00622428,0.73223413,0.33861392,-0.00622428,0.0
1362,0.74256451,0.31084489,0.01209537,0.73381898,0.33347237,0.00277907,0.73381898,0.33347237,0.00277907,0.0
1363,0.74350717,0.30702545,0.02060827,0.73498529,0.32960345,0.01133705,0.73498529,0.32960345,0.01133705,0.0
1364,0.74234139,0.30429368,0.02981745,0.73380558,0.32681954,0.02050037,0.73380558,0.32681954,0.02050037,0.0
1365,0.7407244,0.30282965,0.03891466,0.73217968,0.32531117,0.02955913,0.73217968,0.32531117,0.02955913,0.0
1366,0.73744823,0.30316003,0.04819437,0.72888734,0.32560327,0.03879568,0.72888734,0.32560327,0.03879568,0.0
1367,0.73328453,0.30404915,0.05684035,0.724024,0.32647169,0.04643866,0.724024,0.32647169,0.04643866,0.0
1368,0.72288815,0.33463035,-0.00808791,0.7129528,0.35693383,-0.01830849,0.7129528,0.35693383,-0.01830849,0.0
1369,0.72634214,0.32808601,-0.00989475,0.71619751,0.35141473,-0.01977808,0.71619751,0.35141473,-0.01977808,0.0
1370,0.73095628,0.31707511,-0.0066024,0.72115822,0.34076083,-0.01596654,0.72115822,0.34076083,-0.01596654,0.0
1371,0.73228412,0.30999601,-0.00014898,0.72247824,0.33427817,-0.00908053,0.72247824,0.33427817,-0.00908053,0.0
1372,0.732449,0.30378431,0.00835942,0.72254294,0.32815118,-0.00072571,0.72254294,0.32815118,-0.00072571,0.0
1373,0.73212674,0.29916585,0.01675469,0.72201018,0.32400011,0.00779974,0.72201018,0.32400011,0.00779974,0.0
1374,0.7306894,0.29607425,0.02585769,0.72068483,0.32067435,0.01672983,0.72068483,0.32067435,0.01672983,0.0
1375,0.72876492,0.29457589,0.03484757,0.71875093,0.31913968,0.02567077,0.71875093,0.31913968,0.02567077,0.0
1376,0.72579624,0.29494059,0.04423461,0.71575279,0.31850596,0.03405031,0.71575279,0.31850596,0.03405031,0.0
1377,0.7222116,0.29622388,0.0530941,0.71214035,0.31975741,0.04284403,0.71214035,0.31975741,0.04284403,0.0
1378,0.720536,0.33337922,-0.00894313,0.70983863,0.3562613,-0.01933031,0.70983863,0.3562613,-0.01933031,0.0
1379,0.72196636,0.32726928,-0.01108692,0.7110899,0.35086327,-0.02112669,0.7110899,0.35086327,-0.02112669,0.0
1380,0.72289155,0.31485926,-0.00876973,0.71207804,0.33924557,-0.01808032,0.71207804,0.33924557,-0.01808032,0.0
1381,0.72196013,0.3075292,-0.00275828,0.7108884,0.33283278,-0.01201487,0.7108884,0.33283278,-0.01201487,0.0
1382,0.72038687,0.30112225,0.0047967,0.70927418,0.32648664,-0.00447334,0.70927418,0.32648664,-0.00447334,0.0
1383,0.71856307,0.29600665,0.01265644,0.7070473,0.32217526,0.00332766,0.7070473,0.32217526,0.00332766,0.0
1384,0.71651074,0.29284641,0.02154477,0.70486027,0.31911247,0.01202059,0.70486027,0.31911247,0.01202059,0.0
1385,0.71427877,0.29131372,0.0304273,0.70214117,0.3175082,0.02022031,0.70214117,0.3175082,0.02022031,0.0
1386,0.71131009,0.29167843,0.03981435,0.69914591,0.31783808,0.02952846,0.69914591,0.31783808,0.02952846,0.0
1387,0.70864793,0.29306468,0.04899585,0.69684725,0.31790816,0.03776104,0.69684725,0.31790816,0.03776104,0.0
1388,0.71816895,0.3341048,-0.00938857,0.70715203,0.35720306,-0.01995631,0.70715203,0.35720306,-0.01995631,0.0
1389,0.71758959,0.32743977,-0.01259196,0.70640644,0.35148899,-0.02289209,0.70640644,0.35148899,-0.02289209,0.0
1390,0.7146462,0.3152582,-0.01125574,0.70307528,0.3398925,-0.02137461,0.70307528,0.3398925,-0.02137461,0.0
1391,0.71156232,0.30768788,-0.00599565,0.69961792,0.33317701,-0.01607229,0.69961792,0.33317701,-0.01607229,0.0
1392,0.70800135,0.30138981,0.00122354,0.69571543,0.32765568,-0.00892559,0.69571543,0.32765568,-0.00892559,0.0
1393,0.70464009,0.2961026,0.0085466,0.69184763,0.32257909,-0.00221193,0.69184763,0.32257909,-0.00221193,0.0
1394,0.70197278,0.2928737,0.01722025,0.68913981,0.31935312,0.00635036,0.68913981,0.31935312,0.00635036,0.0
1395,0.69901901,0.29126168,0.02619751,0.68616229,0.31770785,0.01522905,0.68616229,0.31770785,0.01522905,0.0
1396,0.69666532,0.29169503,0.03579923,0.6830772,0.31790433,0.02273877,0.6830772,0.31790433,0.02273877,0.0
1397,0.69461814,0.29314993,0.04519541,0.68100249,0.31934408,0.03202731,0.68100249,0.31934408,0.03202731,0.0
1398,0.71587277,0.33516659,-0.01014457,0.70476036,0.35829676,-0.02076453,0.70476036,0.35829676,-0.02076453,0.0
1399,0.71326978,0.32893595,-0.0136849,0.7018288,0.35316776,-0.02423494,0.7018288,0.35316776,-0.02423494,0.0
1400,0.70682225,0.31834286,-0.01281021,0.69452169,0.34309782,-0.02355451,0.69452169,0.34309782,-0.02355451,0.0
1401,0.70147813,0.31150881,-0.00830496,0.68843697,0.33708105,-0.01958675,0.68843697,0.33708105,-0.01958675,0.0
1402,0.69661533,0.30572446,-0.00151743,0.68323844,0.33188378,-0.01270046,0.68323844,0.33188378,-0.01270046,0.0
1403,0.6919163,0.3012765,0.0053728,0.67817451,0.32722536,-0.00672419,0.67817451,0.32722536,-0.00672419,0.0
1404,0.68849126,0.29829378,0.01414002,0.67429109,0.32482391,0.0012961,0.67429109,0.32482391,0.0012961,0.0
1405,0.6853368,0.29665813,0.02270054,0.67105,0.32321723,0.00963777,0.67105,0.32321723,0.00963777,0.0
1406,0.68332654,0.29680028,0.03241076,0.66902602,0.32291223,0.01880351,0.66902602,0.32291223,0.01880351,0.0
1407,0.68200116,0.29833452,0.04171222,0.66768782,0.32440638,0.02802096,0.66768782,0.32440638,0.02802096,0.0
1408,0.71350571,0.33589218,-0.01059,0.70206757,0.3590643,-0.02155996,0.70206757,0.3590643,-0.02155996,0.0
1409,0.70972873,0.33183716,-0.01446046,0.6980251,0.35567334,-0.0254681,0.6980251,0.35567334,-0.0254681,0.0
1410,0.70022631,0.32353926,-0.01456108,0.68715929,0.34825547,-0.02599086,0.68715929,0.34825547,-0.02599086,0.0
1411,0.69305826,0.31815047,-0.01028891,0.67975154,0.34295813,-0.02197408,0.67975154,0.34295813,-0.02197408,0.0
1412,0.68640746,0.31348588,-0.0037333,0.67262141,0.33918353,-0.01604129,0.67262141,0.33918353,-0.01604129,0.0
1413,0.68087884,0.30993512,0.00324818,0.66651938,0.33585713,-0.01019737,0.66651938,0.33585713,-0.01019737,0.0
1414,0.67656627,0.30751114,0.01138167,0.66206948,0.33354355,-0.00236669,0.66206948,0.33354355,-0.00236669,0.0
1415,0.67326907,0.30619031,0.02025043,0.65868821,0.33228511,0.00629223,0.65868821,0.33228511,0.00629223,0.0
1416,0.67170904,0.30605197,0.02975974,0.65711998,0.33187133,0.01546378,0.65711998,0.33187133,0.01546378,0.0
1417,0.6709637,0.30699314,0.03958759,0.6563893,0.33276697,0.02527016,0.6563893,0.33276697,0.02527016,0.0
1418,0.71143125,0.3386288,-0.01051832,0.69992583,0.36154104,-0.02160411,0.69992583,0.36154104,-0.02160411,0.0
1419,0.70689556,0.3358072,-0.01460809,0.69465704,0.35901155,-0.02600927,0.69465704,0.35901155,-0.02600927,0.0
1420,0.69553229,0.3302673,-0.01525582,0.68231779,0.35452948,-0.02731544,0.68231779,0.35452948,-0.02731544,0.0
1421,0.68691868,0.3266943,-0.01141996,0.67326795,0.35119121,-0.0241505,0.67326795,0.35119121,-0.0241505,0.0
1422,0.67916575,0.3235543,-0.00519216,0.66527584,0.34806098,-0.01838271,0.66527584,0.34806098,-0.01838271,0.0
1423,0.67277161,0.32122626,0.00187941,0.65825078,0.34662875,-0.01232582,0.65825078,0.34662875,-0.01232582,0.0
1424,0.66811562,0.31909347,0.00990441,0.65345606,0.34468896,-0.00456752,0.65345606,0.34468896,-0.00456752,0.0
1425,0.66436818,0.31805315,0.01897407,0.64948834,0.34365651,0.0041723,0.64948834,0.34365651,0.0041723,0.0
1426,0.66315158,0.31762361,0.02859188,0.64828551,0.34323695,0.01379513,0.64828551,0.34323695,0.01379513,0.0
1427,0.66285647,0.31828428,0.03821883,0.6480392,0.34364046,0.02334311,0.6480392,0.34364046,0.02334311,0.0
1428,0.71090817,0.34054756,-0.01063261,0.6993943,0.36328051,-0.02177087,0.6993943,0.36328051,-0.02177087,0.0
1429,0.70570666,0.33995954,-0.01452843,0.69341182,0.36280803,-0.02608984,0.69341182,0.36280803,-0.02608984,0.0
1430,0.69319043,0.33824647,-0.01509534,0.67993869,0.3619851,-0.02740017,0.67993869,0.3619851,-0.02740017,0.0
1431,0.68421849,0.33694138,-0.01095819,0.67047201,0.36083696,-0.02427993,0.67047201,0.36083696,-0.02427993,0.0
1432,0.67624997,0.33575446,-0.00473734,0.66210579,0.35976396,-0.01875398,0.66210579,0.35976396,-0.01875398,0.0
1433,0.66985485,0.33441365,0.00202135,0.65534839,0.35886841,-0.0126146,0.65534839,0.35886841,-0.0126146,0.0
1434,0.66464083,0.3335379,0.01024377,0.65002456,0.35812549,-0.00461253,0.65002456,0.35812549,-0.00461253,0.0
1435,0.66100021,0.33250827,0.01900404,0.64636156,0.35717377,0.00407862,0.64636156,0.35717377,0.00407862,0.0
1436,0.6597836,0.33207873,0.02862184,0.64519349,0.35674121,0.01375628,0.64519349,0.35674121,0.01375628,0.0
1437,0.65963222,0.33143735,0.03825342,0.64482571,0.35609285,0.02204197,0.64482571,0.35609285,0.02204197,0.0
1438,0.71096415,0.34286048,-0.01053339,0.69947654,0.36536978,-0.02171459,0.69947654,0.36536978,-0.02171459,0.0
1439,0.70581861,0.34458538,-0.01432998,0.69358214,0.36700655,-0.02596198,0.69358214,0.36700655,-0.02596198,0.0
1440,0.69352213,0.34652161,-0.01469497,0.68062933,0.36874964,-0.02727734,0.68062933,0.36874964,-0.02727734,0.0
1441,0.68419187,0.34748442,-0.01025653,0.67080281,0.36995327,-0.02361825,0.67080281,0.36995327,-0.02361825,0.0
1442,0.67624438,0.34794871,-0.00362474,0.66243479,0.37086032,-0.01747818,0.66243479,0.37086032,-0.01747818,0.0
1443,0.6696696,0.34823547,0.00312816,0.65574025,0.37128113,-0.01088888,0.65574025,0.37128113,-0.01088888,0.0
1444,0.66469121,0.34804508,0.0114556,0.65040639,0.3717499,-0.00318556,0.65040639,0.3717499,-0.00318556,0.0
1445,0.66097873,0.34766647,0.02021355,0.64665206,0.37149812,0.00549017,0.64665206,0.37149812,0.00549017,0.0
1446,0.65952649,0.34655158,0.02972634,0.6447974,0.37021826,0.01395987,0.6447974,0.37021826,0.01395987,0.0
1447,0.65944697,0.34525917,0.03936024,0.64427646,0.36941167,0.02211469,0.64427646,0.36941167,0.02211469,0.0
1448,0.71210736,0.34562552,-0.00969657,0.70069889,0.36758591,-0.02105116,0.70069889,0.36758591,-0.02105116,0.0
1449,0.7075399,0.34873181,-0.01359252,0.69546444,0.37070649,-0.02519837,0.69546444,0.37070649,-0.02519837,0.0
1450,0.69662225,0.35411843,-0.01301568,0.6840718,0.37542285,-0.02555845,0.6840718,0.37542285,-0.02555845,0.0
1451,0.68830638,0.35717162,-0.00815484,0.67518274,0.37864952,-0.02146996,0.67518274,0.37864952,-0.02146996,0.0
1452,0.68090103,0.35934282,-0.00162357,0.66761005,0.38093817,-0.01510983,0.66761005,0.38093817,-0.01510983,0.0
1453,0.6746907,0.36098959,0.00564876,0.66120985,0.38271064,-0.00829893,0.66120985,0.38271064,-0.00829893,0.0
1454,0.66994795,0.36148455,0.01408123,0.65645037,0.38336881,0.0001059,0.65645037,0.38336881,0.0001059,0.0
1455,0.66650703,0.36146578,0.02294535,0.65301691,0.38345195,0.00897697,0.65301691,0.38345195,0.00897697,0.0
1456,0.66489004,0.36000174,0.03204256,0.65050218,0.38239403,0.01645865,0.65050218,0.38239403,0.01645865,0.0
1457,0.66488238,0.3580583,0.04167878,0.65068855,0.38060344,0.02584806,0.65068855,0.38060344,0.02584806,0.0
1458,0.71432971,0.34718922,-0.00956864,0.70327881,0.36870809,-0.02065051,0.70327881,0.36870809,-0.02065051,0.0
1459,0.71025552,0.35233019,-0.01253074,0.69884931,0.37316202,-0.0240467,0.69884931,0.37316202,-0.0240467,0.0
1460,0.70151038,0.36059551,-0.01110446,0.68932322,0.3814511,-0.02333712,0.68932322,0.3814511,-0.02333712,0.0
1461,0.69493069,0.36581841,-0.00591596,0.68246373,0.38669343,-0.0185293,0.68246373,0.38669343,-0.0185293,0.0
1462,0.68881227,0.36945259,0.00145676,0.67600832,0.39038082,-0.01168003,0.67600832,0.39038082,-0.01168003,0.0
1463,0.68314507,0.37181904,0.00894146,0.67026849,0.3928237,-0.00430007,0.67026849,0.3928237,-0.00430007,0.0
1464,0.67935974,0.37307869,0.01738421,0.66620436,0.39431255,0.00375395,0.66620436,0.39431255,0.00375395,0.0
1465,0.67591882,0.37305992,0.02624834,0.66274083,0.39443277,0.01260021,0.66274083,0.39443277,0.01260021,0.0
1466,0.67419502,0.37158519,0.03565495,0.66113828,0.39306832,0.02195947,0.66113828,0.39306832,0.02195947,0.0
1467,0.67333674,0.36888775,0.04497147,0.65971442,0.39046136,0.03006834,0.65971442,0.39046136,0.03006834,0.0
1468,0.71633844,0.34873154,-0.00882192,0.70555289,0.3699131,-0.01978688,0.70555289,0.3699131,-0.01978688,0.0
1469,0.71434484,0.3547638,-0.01103497,0.70336795,0.37535685,-0.02228294,0.70336795,0.37535685,-0.02228294,0.0
1470,0.70856585,0.36533614,-0.00885167,0.69699009,0.38548964,-0.02055888,0.69699009,0.38548964,-0.02055888,0.0
1471,0.70372333,0.37174153,-0.00302262,0.69226252,0.39151048,-0.01500564,0.69226252,0.39151048,-0.01500564,0.0
1472,0.69886984,0.37617472,0.00446773,0.68712473,0.39603513,-0.00791236,0.68712473,0.39603513,-0.00791236,0.0
1473,0.69459638,0.38001484,0.01248448,0.68277946,0.39996026,6.47e-06,0.68277946,0.39996026,6.47e-06,0.0
1474,0.69101174,0.38129812,0.02134397,0.67892538,0.40138725,0.00853231,0.67892538,0.40138725,0.00853231,0.0
1475,0.68814987,0.38167351,0.03042161,0.6760415,0.40184855,0.01758623,0.6760415,0.40184855,0.01758623,0.0
1476,0.68581108,0.38013014,0.03961355,0.67368628,0.40038271,0.02676391,0.67368628,0.40038271,0.02676391,0.0
1477,0.68468124,0.37707286,0.04882389,0.67196583,0.39803924,0.03541719,0.67196583,0.39803924,0.03541719,0.0
1478,0.71858378,0.34997199,-0.0076573,0.70795065,0.37101546,-0.01858315,0.70795065,0.37101546,-0.01858315,0.0
1479,0.71857789,0.35589537,-0.00953456,0.70842746,0.37618128,-0.02056835,0.70842746,0.37618128,-0.02056835,0.0
1480,0.7165597,0.36721579,-0.00637378,0.70631726,0.38672665,-0.01746102,0.70631726,0.38672665,-0.01746102,0.0
1481,0.7138337,0.37418696,0.00020548,0.70366452,0.39306165,-0.0112634,0.70366452,0.39306165,-0.0112634,0.0
1482,0.71109672,0.37918593,0.00844603,0.70091569,0.39815814,-0.00313038,0.70091569,0.39815814,-0.00313038,0.0
1483,0.70819598,0.38284852,0.01658389,0.69799505,0.40192874,0.00493872,0.69799505,0.40192874,0.00493872,0.0
1484,0.70519039,0.38452596,0.02565689,0.69466355,0.40379289,0.01372536,0.69466355,0.40379289,0.01372536,0.0
1485,0.70260009,0.38526119,0.03484072,0.69206245,0.40459769,0.0228764,0.69206245,0.40459769,0.0228764,0.0
1486,0.70009655,0.38336867,0.04361707,0.68955028,0.40276767,0.0316299,0.68955028,0.40276767,0.0316299,0.0
1487,0.69793742,0.38019773,0.0528148,0.68739293,0.39964837,0.04081606,0.68739293,0.39964837,0.04081606,0.0
1488,0.72105765,0.34925709,-0.00752126,0.71125132,0.37038118,-0.01815588,0.71125132,0.37038118,-0.01815588,0.0
1489,0.72316827,0.35574625,-0.00864832,0.71374252,0.37567574,-0.01931708,0.71374252,0.37567574,-0.01931708,0.0
1490,0.72487593,0.36715304,-0.00419833,0.7156857,0.38649544,-0.0148832,0.7156857,0.38649544,-0.0148832,0.0
1491,0.72475262,0.37408398,0.00293139,0.71545352,0.39297742,-0.00803077,0.71545352,0.39297742,-0.00803077,0.0
1492,0.72358904,0.37892906,0.01170979,0.71465132,0.3973586,0.00092405,0.71465132,0.3973586,0.00092405,0.0
1493,0.72188234,0.38305446,0.02027583,0.71296654,0.4015108,0.00947699,0.71296654,0.4015108,0.00947699,0.0
1494,0.72010673,0.3848692,0.02977819,0.71116544,0.4032848,0.01883019,0.71116544,0.4032848,0.01883019,0.0
1495,0.71755236,0.38527891,0.03896317,0.70815173,0.40434035,0.02762228,0.70815173,0.40434035,0.02762228,0.0
1496,0.71494201,0.3833757,0.04804893,0.70551704,0.40249487,0.03667722,0.70551704,0.40249487,0.03667722,0.0
1497,0.71196721,0.38011248,0.05661524,0.70251894,0.3992783,0.04521843,0.70251894,0.3992783,0.04521843,0.0
1498,0.72335382,0.3481953,-0.00676526,0.71367467,0.36935398,-0.01735286,0.71367467,0.36935398,-0.01735286,0.0
1499,0.72748808,0.35425007,-0.00755538,0.71848096,0.37410782,-0.01804028,0.71848096,0.37410782,-0.01804028,0.0
1500,0.73248626,0.36404702,-0.00202506,0.72384475,0.38347105,-0.01232439,0.72384475,0.38347105,-0.01232439,0.0
1501,0.73445844,0.36989253,0.00544391,0.72646646,0.38842384,-0.0046552,0.72646646,0.38842384,-0.0046552,0.0
1502,0.73490419,0.3742582,0.01476132,0.72701924,0.39273137,0.00468898,0.72701924,0.39273137,0.00468898,0.0
1503,0.73484275,0.37757868,0.02386752,0.72676342,0.39598123,0.01347469,0.72676342,0.39598123,0.01347469,0.0
1504,0.73320988,0.37907859,0.03306164,0.72510287,0.39752262,0.02265554,0.72510287,0.39752262,0.02265554,0.0
1505,0.73127049,0.37955695,0.0424613,0.72313682,0.39804304,0.03204198,0.72313682,0.39804304,0.03204198,0.0
1506,0.72804515,0.3775851,0.05133238,0.71987292,0.39613161,0.04089007,0.71987292,0.39613161,0.04089007,0.0
1507,0.724691,0.37493858,0.05978904,0.71603151,0.39399399,0.04884879,0.71603151,0.39399399,0.04884879,0.0
1508,0.7260643,0.34717853,-0.00621133,0.71652528,0.36838928,-0.0167394,0.71652528,0.36838928,-0.0167394,0.0
1509,0.73133663,0.35138318,-0.00667248,0.72255043,0.37144571,-0.01701777,0.72255043,0.37144571,-0.01701777,0.0
1510,0.7394965,0.35889562,-0.00047626,0.73151797,0.37834224,-0.01067836,0.73151797,0.37834224,-0.01067836,0.0
1511,0.74287831,0.36325086,0.00742786,0.73516629,0.3825862,-0.00278975,0.73516629,0.3825862,-0.00278975,0.0
1512,0.74511206,0.36649678,0.01697719,0.73760179,0.38523991,0.00693202,0.73760179,0.38523991,0.00693202,0.0
1513,0.7457734,0.36890937,0.02630155,0.7382119,0.38759354,0.01630317,0.7382119,0.38759354,0.01630317,0.0
1514,0.74513486,0.36986123,0.03582,0.73751309,0.38853705,0.02584236,0.73751309,0.38853705,0.02584236,0.0
1515,0.74323141,0.37001408,0.04522081,0.73555073,0.38869601,0.03525038,0.73555073,0.38869601,0.03525038,0.0
1516,0.73997014,0.36836773,0.05409074,0.73216632,0.38717645,0.0438505,0.73216632,0.38717645,0.0438505,0.0
1517,0.73565758,0.36594376,0.06222423,0.72752416,0.38558609,0.05177276,0.72752416,0.38558609,0.05177276,0.0
1518,0.72754579,0.34503723,-0.00577386,0.71808631,0.3664146,-0.01624885,0.71808631,0.3664146,-0.01624885,0.0
1519,0.73406299,0.34740246,-0.00621545,0.72542393,0.36818077,-0.01633187,0.72542393,0.36818077,-0.01633187,0.0
1520,0.74419052,0.35216758,0.00021849,0.73657447,0.37226538,-0.00997464,0.73657447,0.37226538,-0.00997464,0.0
1521,0.7491247,0.35471773,0.00824951,0.74217136,0.37439339,-0.00230324,0.74217136,0.37439339,-0.00230324,0.0
1522,0.75215309,0.35640473,0.01801931,0.7447774,0.37595693,0.00783838,0.7447774,0.37595693,0.00783838,0.0
1523,0.75388063,0.35761823,0.02767032,0.74669122,0.37719338,0.0178513,0.74669122,0.37719338,0.0178513,0.0
1524,0.75362145,0.35795338,0.03729842,0.74633184,0.37754691,0.02752135,0.74633184,0.37754691,0.02752135,0.0
1525,0.75178986,0.3574552,0.04670155,0.74399896,0.37722772,0.03658402,0.74399896,0.37722772,0.03658402,0.0
1526,0.74845673,0.35645989,0.05556916,0.74057335,0.37626918,0.04543893,0.74057335,0.37626918,0.04543893,0.0
1527,0.74376481,0.35465262,0.06359299,0.735716,0.37436203,0.05318624,0.735716,0.37436203,0.05318624,0.0
1528,0.71322538,0.34113698,-0.00946567,0.70182216,0.36376523,-0.02057,0.70182216,0.36376523,-0.02057,0.0
1529,0.71996405,0.33562575,-0.00802304,0.70929346,0.35834619,-0.01845553,0.70929346,0.35834619,-0.01845553,0.0
1530,0.72543123,0.34249699,-0.00589831,0.71584168,0.36407089,-0.01638027,0.71584168,0.36407089,-0.01638027,0.0
1531,0.71872849,0.3476827,-0.00733978,0.70823359,0.36908231,-0.01823411,0.70823359,0.36908231,-0.01823411,0.0
1532,0.72467252,0.34373039,-0.00611762,0.71504289,0.36522279,-0.01662686,0.71504289,0.36522279,-0.01662686,0.0
1533,0.71726288,0.34686006,-0.00787415,0.70661274,0.36849452,-0.01861502,0.70661274,0.36849452,-0.01861502,0.0
1534,0.71398409,0.33990357,-0.00924636,0.70260148,0.36263187,-0.02031279,0.70260148,0.36263187,-0.02031279,0.0
1535,0.72112217,0.33641407,-0.00759601,0.71084746,0.35874512,-0.01805872,0.71084746,0.35874512,-0.01805872,0.0
1536,0.72003032,0.34716897,-0.00690811,0.71016229,0.3684726,-0.01754905,0.71016229,0.3684726,-0.01754905,0.0
1537,0.71369664,0.34250768,-0.00925563,0.70232991,0.36499838,-0.02037443,0.70232991,0.36499838,-0.02037443,0.0
1538,0.71866222,0.33613948,-0.00845471,0.70792688,0.35888446,-0.01891621,0.70792688,0.35888446,-0.01891621,0.0
1539,0.72495997,0.34112628,-0.00610835,0.71532969,0.36280204,-0.01658109,0.71532969,0.36280204,-0.01658109,0.0
1540,0.72319202,0.34488447,-0.00624221,0.71348716,0.36630799,-0.01679388,0.71348716,0.36630799,-0.01679388,0.0
1541,0.71586914,0.34538638,-0.0084062,0.70488719,0.36703022,-0.01943079,0.70488719,0.36703022,-0.01943079,0.0
1542,0.71550052,0.33842399,-0.00912062,0.70442413,0.36121996,-0.01981081,0.70442413,0.36121996,-0.01981081,0.0
1543,0.72251591,0.33788775,-0.00706396,0.71264455,0.35996397,-0.01733097,0.71264455,0.35996397,-0.01733097,0.0
1544,0.72178239,0.34637474,-0.00667735,0.71200626,0.3677062,-0.01727226,0.71200626,0.3677062,-0.01727226,0.0
1545,0.71467608,0.34393634,-0.00852152,0.70361258,0.36589634,-0.01959766,0.70361258,0.36589634,-0.01959766,0.0
1546,0.71687422,0.33725923,-0.00868663,0.70584951,0.36011694,-0.01933368,0.70584951,0.36011694,-0.01933368,0.0
1547,0.72390965,0.33936142,-0.00653191,0.7141579,0.3612907,-0.01679985,0.7141579,0.3612907,-0.01679985,0.0
1548,0.72201484,0.34047048,-0.00645443,0.71187488,0.36246055,-0.01695796,0.71187488,0.36246055,-0.01695796,0.0
1549,0.72092859,0.33903113,-0.00687914,0.71070008,0.36116027,-0.01738298,0.71070008,0.36116027,-0.01738298,0.0
1550,0.71964166,0.33756814,-0.00772059,0.70899355,0.36014131,-0.01818333,0.70899355,0.36014131,-0.01818333,0.0
1551,0.72317197,0.34224603,-0.00634027,0.71344321,0.36386869,-0.0168586,0.71344321,0.36386869,-0.0168586,0.0
1552,0.72169146,0.3434001,-0.00646486,0.71188937,0.36496155,-0.01702619,0.71188937,0.36496155,-0.01702619,0.0
1553,0.7204984,0.34195006,-0.00658017,0.7102924,0.36386045,-0.01713133,0.7102924,0.36386045,-0.01713133,0.0
1554,0.71914059,0.34015088,-0.00711106,0.70851924,0.36229533,-0.01771614,0.70851924,0.36229533,-0.01771614,0.0
1555,0.71816115,0.33872221,-0.00784518,0.70745778,0.36124833,-0.01835187,0.70745778,0.36124833,-0.01835187,0.0
1556,0.71744352,0.34424526,-0.00755548,0.70677978,0.36608872,-0.01825634,0.70677978,0.36608872,-0.01825634,0.0
1557,0.71635727,0.34280591,-0.00798019,0.70562052,0.36479216,-0.01868496,0.70562052,0.36479216,-0.01868496,0.0
1558,0.71496353,0.34133223,-0.00851224,0.70388881,0.36361367,-0.01936382,0.70388881,0.36361367,-0.01936382,0.0
1559,0.71852977,0.34568461,-0.00713076,0.70794213,0.36739112,-0.01782631,0.70794213,0.36739112,-0.01782631,0.0
1560,0.71881721,0.3430805,-0.00712149,0.70821428,0.36499334,-0.01777356,0.70821428,0.36499334,-0.01777356,0.0
1561,0.71668065,0.33987629,-0.00796976,0.70592527,0.36211317,-0.01862288,0.70592527,0.36211317,-0.01862288,0.0
1562,0.72021096,0.34455417,-0.00658944,0.71002142,0.36626408,-0.01718045,0.71002142,0.36626408,-0.01718045,0.0
1563,0.71773096,0.34164115,-0.00754621,0.70705231,0.36369742,-0.01820198,0.70705231,0.36369742,-0.01820198,0.0
1564,0.7316429,0.34285343,-0.00582148,0.72292703,0.36396634,-0.0159229,0.72292703,0.36396634,-0.0159229,0.0
1565,0.73149404,0.33954034,-0.00633397,0.72255553,0.36119413,-0.01649375,0.72255553,0.36119413,-0.01649375,0.0
1566,0.73000839,0.33607926,-0.00696641,0.72061581,0.35811437,-0.01711959,0.72061581,0.35811437,-0.01711959,0.0
1567,0.7279427,0.33321124,-0.00812523,0.71832063,0.3554211,-0.01825775,0.71832063,0.3554211,-0.01825775,0.0
1568,0.72463312,0.33119542,-0.00899075,0.71446509,0.3544349,-0.01897588,0.71446509,0.3544349,-0.01897588,0.0
1569,0.72121574,0.33015615,-0.00985974,0.71035745,0.35363068,-0.02000437,0.71035745,0.35363068,-0.02000437,0.0
1570,0.71776145,0.33042961,-0.01104277,0.70672364,0.35412427,-0.0212863,0.70672364,0.35412427,-0.0212863,0.0
1571,0.71440006,0.33170325,-0.01181254,0.7030942,0.3555532,-0.02255211,0.7030942,0.3555532,-0.02255211,0.0
1572,0.71154585,0.33402208,-0.01237111,0.70003284,0.35747694,-0.02329719,0.70003284,0.35747694,-0.02329719,0.0
1573,0.70923477,0.33706059,-0.01271732,0.69761391,0.36017453,-0.023794,0.69761391,0.36017453,-0.023794,0.0
1574,0.70846116,0.34027071,-0.01252685,0.69657687,0.36297475,-0.02386325,0.69657687,0.36297475,-0.02386325,0.0
1575,0.70871684,0.3435945,-0.01232376,0.69687294,0.36597126,-0.02372004,0.69687294,0.36597126,-0.02372004,0.0
1576,0.70975226,0.34733608,-0.01149043,0.69824591,0.36916938,-0.02291594,0.69824591,0.36916938,-0.02291594,0.0
1577,0.7120675,0.34989996,-0.01094924,0.70091635,0.37121847,-0.02213519,0.70091635,0.37121847,-0.02213519,0.0
1578,0.71523434,0.3522306,-0.00977548,0.704308,0.37296125,-0.02103542,0.704308,0.37296125,-0.02103542,0.0
1579,0.71858083,0.35293368,-0.00859593,0.70843668,0.37337379,-0.01967397,0.70843668,0.37337379,-0.01967397,0.0
1580,0.72183444,0.35263658,-0.00782964,0.71213425,0.37308974,-0.01863866,0.71213425,0.37308974,-0.01863866,0.0
1581,0.72591763,0.35144227,-0.0071546,0.71668328,0.37171527,-0.01755932,0.71668328,0.37171527,-0.01755932,0.0
