vertex,baseline_x,baseline_y,baseline_z,deformed_x,deformed_y,deformed_z,dx,dy,dz,displacement_norm
20,0.76837447,0.56926911,0.07534293,0.76846689,0.5484139,0.06845536,9.242343031907243e-05,-0.020855215918268596,-0.006887569750207547,0.02196331464401605
21,0.7486599,0.33020697,-0.01355624,0.74108414,0.35382035,-0.02034142,-0.007575756835912606,0.02361338319215117,-0.00678518272880374,0.025710360986954277
22,0.74042723,0.33757178,-0.00331809,0.73266253,0.36023224,-0.01335794,-0.007764692976462206,0.022660453360632327,-0.010039849234864118,0.02597277759861113
23,0.7136381,0.32962747,-0.01596036,0.70229028,0.35428505,-0.02586352,-0.011347820468258996,0.02465757093429649,-0.009903156679179459,0.02889362119866732
24,0.7190435,0.32030932,-0.02446886,0.70767369,0.34637974,-0.03177178,-0.011369808732901499,0.026070416223474613,-0.007302913378142928,0.02936446315696288
25,0.76280578,0.35686936,0.00334078,0.7579252,0.37550272,-0.00612044,-0.004880587280253534,0.018633359863847898,-0.009461220349857857,0.02146012400999572
26,0.75184192,0.3533512,0.00290077,0.74576782,0.37292212,-0.0075593,-0.006074101947298294,0.019570926484854256,-0.010460064350981457,0.023007147240986132
27,0.73833629,0.36664261,-0.00962187,0.73026007,0.38398501,-0.01888525,-0.008076223239241731,0.017342403440983922,-0.009263386429408271,0.021255462052387018
28,0.72901543,0.35802311,-0.01313735,0.71968924,0.37713728,-0.02246714,-0.009326182754748724,0.019114170946425313,-0.009329796897409204,0.023224433812066302
29,0.68327961,0.35989218,-0.01360925,0.66921021,0.37993294,-0.02764569,-0.014069403368479172,0.020040762039823634,-0.014036441819699874,0.028224137776726298
